replica,network,population,sigma,true_model,modelcompare,base_SS,RR
34,None,Mave,0.5,2,AIC,100,1
35,None,Mave,0.5,2,AIC,100,0.8333333333333334
36,None,Mave,0.5,2,AIC,100,0.7857142857142857
37,None,Mave,0.5,2,AIC,100,0.8461538461538461
38,None,Mave,0.5,2,AIC,100,0.8333333333333334
39,None,Mave,0.5,2,AIC,100,0.9285714285714286
40,None,Mave,0.5,2,AIC,100,0.875
41,None,Mave,0.5,2,AIC,100,0.8333333333333334
42,None,Mave,0.5,2,AIC,100,1
43,None,Mave,0.5,2,AIC,100,0.9285714285714286
44,None,Mave,0.5,2,AIC,100,0.9545454545454546
45,None,Mave,0.5,2,AIC,100,1
46,None,Mave,0.5,2,AIC,100,0.8333333333333334
47,None,Mave,0.5,2,AIC,100,0.9
48,None,Mave,0.5,2,AIC,100,0.8947368421052632
49,None,Mave,0.5,2,AIC,100,0.8333333333333334
50,None,Mave,0.5,2,AIC,100,0.7
1,None,Mave,0.5,7,AIC,100,0.8888888888888888
2,None,Mave,0.5,7,AIC,100,1
3,None,Mave,0.5,7,AIC,100,0.95
4,None,Mave,0.5,7,AIC,100,0.4
5,None,Mave,0.5,7,AIC,100,1
6,None,Mave,0.5,7,AIC,100,0.95
7,None,Mave,0.5,7,AIC,100,1
8,None,Mave,0.5,7,AIC,100,0.8636363636363636
9,None,Mave,0.5,7,AIC,100,0.9473684210526315
10,None,Mave,0.5,7,AIC,100,0.96
11,None,Mave,0.5,7,AIC,100,1
12,None,Mave,0.5,7,AIC,100,0.9444444444444444
13,None,Mave,0.5,7,AIC,100,0.9230769230769231
14,None,Mave,0.5,7,AIC,100,0.9230769230769231
15,None,Mave,0.5,7,AIC,100,0.7777777777777778
16,None,Mave,0.5,7,AIC,100,0.8823529411764706
17,None,Mave,0.5,7,AIC,100,1
18,None,Mave,0.5,7,AIC,100,0.9
19,None,Mave,0.5,7,AIC,100,0.9565217391304348
20,None,Mave,0.5,7,AIC,100,1
21,None,Mave,0.5,7,AIC,100,0.9411764705882353
22,None,Mave,0.5,7,AIC,100,1
23,None,Mave,0.5,7,AIC,100,1
24,None,Mave,0.5,7,AIC,100,0.7142857142857143
25,None,Mave,0.5,7,AIC,100,1
26,None,Mave,0.5,7,AIC,100,0.9230769230769231
27,None,Mave,0.5,7,AIC,100,1
28,None,Mave,0.5,7,AIC,100,1
29,None,Mave,0.5,7,AIC,100,0.8
30,None,Mave,0.5,7,AIC,100,0.95
31,None,Mave,0.5,7,AIC,100,0.9375
32,None,Mave,0.5,7,AIC,100,0.9047619047619048
33,None,Mave,0.5,7,AIC,100,0.8695652173913043
34,None,Mave,0.5,7,AIC,100,0.8636363636363636
35,None,Mave,0.5,7,AIC,100,0.9
36,None,Mave,0.5,7,AIC,100,0.6666666666666666
37,None,Mave,0.5,7,AIC,100,0.8888888888888888
38,None,Mave,0.5,7,AIC,100,0.9444444444444444
39,None,Mave,0.5,7,AIC,100,1
40,None,Mave,0.5,7,AIC,100,1
41,None,Mave,0.5,7,AIC,100,1
42,None,Mave,0.5,7,AIC,100,0.8571428571428571
43,None,Mave,0.5,7,AIC,100,0.8
44,None,Mave,0.5,7,AIC,100,1
45,None,Mave,0.5,7,AIC,100,0.9
46,None,Mave,0.5,7,AIC,100,0.9090909090909091
47,None,Mave,0.5,7,AIC,100,0.42857142857142855
48,None,Mave,0.5,7,AIC,100,1
49,None,Mave,0.5,7,AIC,100,0.875
50,None,Mave,0.5,7,AIC,100,0.8
1,None,Mave,0.5,13,AIC,20,0.7142857142857143
2,None,Mave,0.5,13,AIC,20,0.625
3,None,Mave,0.5,13,AIC,20,0.75
4,None,Mave,0.5,13,AIC,20,0.8
5,None,Mave,0.5,13,AIC,20,0.5
6,None,Mave,0.5,13,AIC,20,0.8333333333333334
7,None,Mave,0.5,13,AIC,20,0.5
8,None,Mave,0.5,13,AIC,20,0.3333333333333333
9,None,Mave,0.5,13,AIC,20,0.75
10,None,Mave,0.5,13,AIC,20,0.5
11,None,Mave,0.5,13,AIC,20,0.5
12,None,Mave,0.5,13,AIC,20,0.5
13,None,Mave,0.5,13,AIC,20,1
14,None,Mave,0.5,13,AIC,20,1
15,None,Mave,0.5,13,AIC,20,0.875
16,None,Mave,0.5,13,AIC,20,0.14285714285714285
17,None,Mave,0.5,13,AIC,20,0.5454545454545454
18,None,Mave,0.5,13,AIC,20,0.6666666666666666
19,None,Mave,0.5,13,AIC,20,1
20,None,Mave,0.5,13,AIC,20,0.6666666666666666
21,None,Mave,0.5,13,AIC,20,0.4
22,None,Mave,0.5,13,AIC,20,0.6666666666666666
23,None,Mave,0.5,13,AIC,20,0.7142857142857143
24,None,Mave,0.5,13,AIC,20,0.5
25,None,Mave,0.5,13,AIC,20,0.8888888888888888
26,None,Mave,0.5,13,AIC,20,0.7142857142857143
27,None,Mave,0.5,13,AIC,20,0.7
28,None,Mave,0.5,13,AIC,20,0.75
29,None,Mave,0.5,13,AIC,20,0.8
30,None,Mave,0.5,13,AIC,20,0.75
31,None,Mave,0.5,13,AIC,20,0.6666666666666666
32,None,Mave,0.5,13,AIC,20,0.8571428571428571
33,None,Mave,0.5,13,AIC,20,0.8
34,None,Mave,0.5,13,AIC,20,0.3333333333333333
35,None,Mave,0.5,13,AIC,20,0.6666666666666666
36,None,Mave,0.5,13,AIC,20,0.6666666666666666
37,None,Mave,0.5,13,AIC,20,0.75
38,None,Mave,0.5,13,AIC,20,0.8
39,None,Mave,0.5,13,AIC,20,0.45454545454545453
40,None,Mave,0.5,13,AIC,20,0.6363636363636364
41,None,Mave,0.5,13,AIC,20,1
42,None,Mave,0.5,13,AIC,20,0.6
43,None,Mave,0.5,13,AIC,20,1
44,None,Mave,0.5,13,AIC,20,0.8571428571428571
45,None,Mave,0.5,13,AIC,20,0.2
46,None,Mave,0.5,13,AIC,20,0.7142857142857143
47,None,Mave,0.5,13,AIC,20,0.42857142857142855
48,None,Mave,0.5,13,AIC,20,0.6
49,None,Mave,0.5,13,AIC,20,1
50,None,Mave,0.5,13,AIC,20,0.8333333333333334
1,None,Mave,0.5,2,AIC,20,0.7777777777777778
2,None,Mave,0.5,2,AIC,20,0.8
3,None,Mave,0.5,2,AIC,20,0.625
4,None,Mave,0.5,2,AIC,20,1
5,None,Mave,0.5,2,AIC,20,0.8571428571428571
6,None,Mave,0.5,2,AIC,20,0.75
7,None,Mave,0.5,2,AIC,20,1
8,None,Mave,0.5,2,AIC,20,0.8
9,None,Mave,0.5,2,AIC,20,0.6666666666666666
10,None,Mave,0.5,2,AIC,20,0.8571428571428571
11,None,Mave,0.5,2,AIC,20,0.8333333333333334
12,None,Mave,0.5,2,AIC,20,0.6
13,None,Mave,0.5,2,AIC,20,0.8571428571428571
14,None,Mave,0.5,2,AIC,20,0.8888888888888888
15,None,Mave,0.5,2,AIC,20,0.75
16,None,Mave,0.5,2,AIC,20,0.8333333333333334
17,None,Mave,0.5,2,AIC,20,0.5
18,None,Mave,0.5,2,AIC,20,1
19,None,Mave,0.5,2,AIC,20,0.6363636363636364
20,None,Mave,0.5,2,AIC,20,0.5
21,None,Mave,0.5,2,AIC,20,1
22,None,Mave,0.5,2,AIC,20,0.8571428571428571
23,None,Mave,0.5,2,AIC,20,0.75
24,None,Mave,0.5,2,AIC,20,1
25,None,Mave,0.5,2,AIC,20,1
26,None,Mave,0.5,2,AIC,20,1
27,None,Mave,0.5,2,AIC,20,0.6923076923076923
28,None,Mave,0.5,2,AIC,20,0.8181818181818182
29,None,Mave,0.5,2,AIC,20,0.8
30,None,Mave,0.5,2,AIC,20,1
31,None,Mave,0.5,2,AIC,20,1
32,None,Mave,0.5,2,AIC,20,0.6666666666666666
33,None,Mave,0.5,2,AIC,20,0.8333333333333334
34,None,Mave,0.5,2,AIC,20,0.8
35,None,Mave,0.5,2,AIC,20,0.8
36,None,Mave,0.5,2,AIC,20,0.875
37,None,Mave,0.5,2,AIC,20,0.5
38,None,Mave,0.5,2,AIC,20,1
39,None,Mave,0.5,2,AIC,20,0.7
40,None,Mave,0.5,2,AIC,20,0.8333333333333334
41,None,Mave,0.5,2,AIC,20,0.7272727272727273
42,None,Mave,0.5,2,AIC,20,0.75
43,None,Mave,0.5,2,AIC,20,0.875
44,None,Mave,0.5,2,AIC,20,1
45,None,Mave,0.5,2,AIC,20,0.8571428571428571
46,None,Mave,0.5,2,AIC,20,0.8
47,None,Mave,0.5,2,AIC,20,0.9285714285714286
48,None,Mave,0.5,2,AIC,20,0.9090909090909091
49,None,Mave,0.5,2,AIC,20,0.8571428571428571
50,None,Mave,0.5,2,AIC,20,1
1,None,Mave,0.5,7,AIC,20,0.8571428571428571
2,None,Mave,0.5,7,AIC,20,0.625
3,None,Mave,0.5,7,AIC,20,1
4,None,Mave,0.5,7,AIC,20,0.75
5,None,Mave,0.5,7,AIC,20,0.75
6,None,Mave,0.5,7,AIC,20,0.8181818181818182
7,None,Mave,0.5,7,AIC,20,0.8333333333333334
8,None,Mave,0.5,7,AIC,20,0.875
9,None,Mave,0.5,7,AIC,20,0.9444444444444444
10,None,Mave,0.5,7,AIC,20,1
11,None,Mave,0.5,7,AIC,20,0.8333333333333334
12,None,Mave,0.5,7,AIC,20,0.8
13,None,Mave,0.5,7,AIC,20,0.75
14,None,Mave,0.5,7,AIC,20,0.7857142857142857
15,None,Mave,0.5,7,AIC,20,1
16,None,Mave,0.5,7,AIC,20,0.8181818181818182
17,None,Mave,0.5,7,AIC,20,0.42857142857142855
18,None,Mave,0.5,7,AIC,20,1
19,None,Mave,0.5,7,AIC,20,0.75
20,None,Mave,0.5,7,AIC,20,0.6153846153846154
21,None,Mave,0.5,7,AIC,20,0.6666666666666666
22,None,Mave,0.5,7,AIC,20,0.9090909090909091
23,None,Mave,0.5,7,AIC,20,0.9
24,None,Mave,0.5,7,AIC,20,0.7142857142857143
25,None,Mave,0.5,7,AIC,20,0.7272727272727273
26,None,Mave,0.5,7,AIC,20,0.75
27,None,Mave,0.5,7,AIC,20,1
28,None,Mave,0.5,7,AIC,20,0.6666666666666666
29,None,Mave,0.5,7,AIC,20,0.9230769230769231
30,None,Mave,0.5,7,AIC,20,0.75
31,None,Mave,0.5,7,AIC,20,0.7142857142857143
32,None,Mave,0.5,7,AIC,20,0.875
33,None,Mave,0.5,7,AIC,20,0.5
34,None,Mave,0.5,7,AIC,20,0.875
35,None,Mave,0.5,7,AIC,20,0.8
36,None,Mave,0.5,7,AIC,20,0.6923076923076923
37,None,Mave,0.5,7,AIC,20,0.75
38,None,Mave,0.5,7,AIC,20,1
39,None,Mave,0.5,7,AIC,20,0.8
40,None,Mave,0.5,7,AIC,20,0.7142857142857143
41,None,Mave,0.5,7,AIC,20,0.7333333333333333
42,None,Mave,0.5,7,AIC,20,0.6153846153846154
43,None,Mave,0.5,7,AIC,20,0.8571428571428571
44,None,Mave,0.5,7,AIC,20,0.75
45,None,Mave,0.5,7,AIC,20,0.8
46,None,Mave,0.5,7,AIC,20,0.8181818181818182
47,None,Mave,0.5,7,AIC,20,0.7272727272727273
48,None,Mave,0.5,7,AIC,20,0.375
49,None,Mave,0.5,7,AIC,20,0.6666666666666666
50,None,Mave,0.5,7,AIC,20,0.6363636363636364
1,None,Mave,0.5,13,BIC,100,0.9411764705882353
2,None,Mave,0.5,13,BIC,100,0.625
3,None,Mave,0.5,13,BIC,100,0.8333333333333334
4,None,Mave,0.5,13,BIC,100,0
5,None,Mave,0.5,13,BIC,100,0.7777777777777778
6,None,Mave,0.5,13,BIC,100,0.16666666666666666
7,None,Mave,0.5,13,BIC,100,1
8,None,Mave,0.5,13,BIC,100,0.7142857142857143
9,None,Mave,0.5,13,BIC,100,0.6923076923076923
10,None,Mave,0.5,13,BIC,100,0.75
11,None,Mave,0.5,13,BIC,100,0.8235294117647058
12,None,Mave,0.5,13,BIC,100,0.8888888888888888
13,None,Mave,0.5,13,BIC,100,1
14,None,Mave,0.5,13,BIC,100,0
15,None,Mave,0.5,13,BIC,100,0.9
16,None,Mave,0.5,13,BIC,100,0.8461538461538461
17,None,Mave,0.5,13,BIC,100,1
18,None,Mave,0.5,13,BIC,100,0.96
19,None,Mave,0.5,13,BIC,100,0.9444444444444444
20,None,Mave,0.5,13,BIC,100,0.6153846153846154
21,None,Mave,0.5,13,BIC,100,0.7857142857142857
22,None,Mave,0.5,13,BIC,100,1
23,None,Mave,0.5,13,BIC,100,0
24,None,Mave,0.5,13,BIC,100,1
25,None,Mave,0.5,13,BIC,100,0.75
26,None,Mave,0.5,13,BIC,100,1
27,None,Mave,0.5,13,BIC,100,0.8333333333333334
28,None,Mave,0.5,13,BIC,100,0.9047619047619048
29,None,Mave,0.5,13,BIC,100,0.8333333333333334
30,None,Mave,0.5,13,BIC,100,0.625
31,None,Mave,0.5,13,BIC,100,0.9090909090909091
32,None,Mave,0.5,13,BIC,100,0.8333333333333334
33,None,Mave,0.5,13,BIC,100,0.8823529411764706
34,None,Mave,0.5,13,BIC,100,0.7142857142857143
35,None,Mave,0.5,13,BIC,100,0.782608695652174
36,None,Mave,0.5,13,BIC,100,0.7333333333333333
37,None,Mave,0.5,13,BIC,100,1
38,None,Mave,0.5,13,BIC,100,1
39,None,Mave,0.5,13,BIC,100,0.625
40,None,Mave,0.5,13,BIC,100,0.6
41,None,Mave,0.5,13,BIC,100,1
42,None,Mave,0.5,13,BIC,100,0.7777777777777778
43,None,Mave,0.5,13,BIC,100,0
44,None,Mave,0.5,13,BIC,100,0.9615384615384616
45,None,Mave,0.5,13,BIC,100,0.25
46,None,Mave,0.5,13,BIC,100,0.6666666666666666
47,None,Mave,0.5,13,BIC,100,0.6
48,None,Mave,0.5,13,BIC,100,1
49,None,Mave,0.5,13,BIC,100,0.9615384615384616
50,None,Mave,0.5,13,BIC,100,0.3
1,None,Mave,0.5,2,BIC,100,1
2,None,Mave,0.5,2,BIC,100,0.9655172413793104
3,None,Mave,0.5,2,BIC,100,1
4,None,Mave,0.5,2,BIC,100,1
5,None,Mave,0.5,2,BIC,100,1
6,None,Mave,0.5,2,BIC,100,1
7,None,Mave,0.5,2,BIC,100,0.9615384615384616
8,None,Mave,0.5,2,BIC,100,0.9565217391304348
9,None,Mave,0.5,2,BIC,100,0.967741935483871
10,None,Mave,0.5,2,BIC,100,0.9615384615384616
11,None,Mave,0.5,2,BIC,100,1
12,None,Mave,0.5,2,BIC,100,0.9736842105263158
13,None,Mave,0.5,2,BIC,100,1
14,None,Mave,0.5,2,BIC,100,1
15,None,Mave,0.5,2,BIC,100,0.96
16,None,Mave,0.5,2,BIC,100,1
17,None,Mave,0.5,2,BIC,100,0.9772727272727273
18,None,Mave,0.5,2,BIC,100,1
19,None,Mave,0.5,2,BIC,100,0.7272727272727273
20,None,Mave,0.5,2,BIC,100,1
21,None,Mave,0.5,2,BIC,100,1
22,None,Mave,0.5,2,BIC,100,1
23,None,Mave,0.5,2,BIC,100,1
24,None,Mave,0.5,2,BIC,100,0.96875
25,None,Mave,0.5,2,BIC,100,0.9487179487179487
26,None,Mave,0.5,2,BIC,100,1
27,None,Mave,0.5,2,BIC,100,0.975
28,None,Mave,0.5,2,BIC,100,0.9615384615384616
29,None,Mave,0.5,2,BIC,100,1
30,None,Mave,0.5,2,BIC,100,0.7272727272727273
31,None,Mave,0.5,2,BIC,100,0.9444444444444444
32,None,Mave,0.5,2,BIC,100,0.9642857142857143
33,None,Mave,0.5,2,BIC,100,1
34,None,Mave,0.5,2,BIC,100,0.9565217391304348
35,None,Mave,0.5,2,BIC,100,1
36,None,Mave,0.5,2,BIC,100,1
37,None,Mave,0.5,2,BIC,100,0.967741935483871
38,None,Mave,0.5,2,BIC,100,1
39,None,Mave,0.5,2,BIC,100,1
40,None,Mave,0.5,2,BIC,100,1
41,None,Mave,0.5,2,BIC,100,1
42,None,Mave,0.5,2,BIC,100,1
43,None,Mave,0.5,2,BIC,100,1
44,None,Mave,0.5,2,BIC,100,0.975609756097561
45,None,Mave,0.5,2,BIC,100,1
46,None,Mave,0.5,2,BIC,100,0.875
47,None,Mave,0.5,2,BIC,100,0.8571428571428571
48,None,Mave,0.5,2,BIC,100,0.9761904761904762
49,None,Mave,0.5,2,BIC,100,1
50,None,Mave,0.5,2,BIC,100,0.9393939393939394
1,None,Mave,0.5,7,BIC,100,0.9259259259259259
2,None,Mave,0.5,7,BIC,100,1
3,None,Mave,0.5,7,BIC,100,1
4,None,Mave,0.5,7,BIC,100,0.5
5,None,Mave,0.5,7,BIC,100,1
6,None,Mave,0.5,7,BIC,100,1
7,None,Mave,0.5,7,BIC,100,1
8,None,Mave,0.5,7,BIC,100,0.9642857142857143
9,None,Mave,0.5,7,BIC,100,0.9523809523809523
10,None,Mave,0.5,7,BIC,100,0.8461538461538461
11,None,Mave,0.5,7,BIC,100,1
12,None,Mave,0.5,7,BIC,100,0.96875
13,None,Mave,0.5,7,BIC,100,1
14,None,Mave,0.5,7,BIC,100,0.9714285714285714
15,None,Mave,0.5,7,BIC,100,0.8333333333333334
16,None,Mave,0.5,7,BIC,100,0.8333333333333334
17,None,Mave,0.5,7,BIC,100,0.9583333333333334
18,None,Mave,0.5,7,BIC,100,0.9705882352941176
19,None,Mave,0.5,7,BIC,100,1
20,None,Mave,0.5,7,BIC,100,1
21,None,Mave,0.5,7,BIC,100,0.9444444444444444
22,None,Mave,0.5,7,BIC,100,0.8333333333333334
23,None,Mave,0.5,7,BIC,100,0.9444444444444444
24,None,Mave,0.5,7,BIC,100,0.75
25,None,Mave,0.5,7,BIC,100,0.8461538461538461
26,None,Mave,0.5,7,BIC,100,0.875
27,None,Mave,0.5,7,BIC,100,0.9
28,None,Mave,0.5,7,BIC,100,0.9166666666666666
29,None,Mave,0.5,7,BIC,100,0.9285714285714286
30,None,Mave,0.5,7,BIC,100,1
31,None,Mave,0.5,7,BIC,100,1
32,None,Mave,0.5,7,BIC,100,0.9310344827586207
33,None,Mave,0.5,7,BIC,100,1
34,None,Mave,0.5,7,BIC,100,0.9642857142857143
35,None,Mave,0.5,7,BIC,100,0.8125
36,None,Mave,0.5,7,BIC,100,0.6666666666666666
37,None,Mave,0.5,7,BIC,100,0.7222222222222222
38,None,Mave,0.5,7,BIC,100,1
39,None,Mave,0.5,7,BIC,100,1
40,None,Mave,0.5,7,BIC,100,1
41,None,Mave,0.5,7,BIC,100,1
42,None,Mave,0.5,7,BIC,100,0.8571428571428571
43,None,Mave,0.5,7,BIC,100,0.5
44,None,Mave,0.5,7,BIC,100,1
45,None,Mave,0.5,7,BIC,100,0.9655172413793104
46,None,Mave,0.5,7,BIC,100,0.9230769230769231
47,None,Mave,0.5,7,BIC,100,0.3333333333333333
48,None,Mave,0.5,7,BIC,100,1
49,None,Mave,0.5,7,BIC,100,0.7333333333333333
50,None,Mave,0.5,7,BIC,100,0
1,None,Mave,0.5,13,BIC,20,0.5
2,None,Mave,0.5,13,BIC,20,0.25
3,None,Mave,0.5,13,BIC,20,0.5714285714285714
4,None,Mave,0.5,13,BIC,20,0.6
5,None,Mave,0.5,13,BIC,20,0
6,None,Mave,0.5,13,BIC,20,0.75
7,None,Mave,0.5,13,BIC,20,0.5
8,None,Mave,0.5,13,BIC,20,0.2
9,None,Mave,0.5,13,BIC,20,0.5
10,None,Mave,0.5,13,BIC,20,0.4
11,None,Mave,0.5,13,BIC,20,0.5
12,None,Mave,0.5,13,BIC,20,0
13,None,Mave,0.5,13,BIC,20,0.75
14,None,Mave,0.5,13,BIC,20,1
15,None,Mave,0.5,13,BIC,20,0.9230769230769231
16,None,Mave,0.5,13,BIC,20,0.16666666666666666
17,None,Mave,0.5,13,BIC,20,0.4444444444444444
18,None,Mave,0.5,13,BIC,20,0.25
19,None,Mave,0.5,13,BIC,20,0.6666666666666666
20,None,Mave,0.5,13,BIC,20,0.5714285714285714
21,None,Mave,0.5,13,BIC,20,0
22,None,Mave,0.5,13,BIC,20,0.5
23,None,Mave,0.5,13,BIC,20,0.6666666666666666
24,None,Mave,0.5,13,BIC,20,0.625
25,None,Mave,0.5,13,BIC,20,0.625
26,None,Mave,0.5,13,BIC,20,1
27,None,Mave,0.5,13,BIC,20,0.7142857142857143
28,None,Mave,0.5,13,BIC,20,0.6666666666666666
29,None,Mave,0.5,13,BIC,20,0.625
30,None,Mave,0.5,13,BIC,20,0.75
31,None,Mave,0.5,13,BIC,20,0.5
32,None,Mave,0.5,13,BIC,20,1
33,None,Mave,0.5,13,BIC,20,0.75
34,None,Mave,0.5,13,BIC,20,0.2
35,None,Mave,0.5,13,BIC,20,0
36,None,Mave,0.5,13,BIC,20,0.42857142857142855
37,None,Mave,0.5,13,BIC,20,0.6666666666666666
38,None,Mave,0.5,13,BIC,20,0.5714285714285714
39,None,Mave,0.5,13,BIC,20,0
40,None,Mave,0.5,13,BIC,20,0.6666666666666666
41,None,Mave,0.5,13,BIC,20,0.25
42,None,Mave,0.5,13,BIC,20,0
43,None,Mave,0.5,13,BIC,20,0.6666666666666666
44,None,Mave,0.5,13,BIC,20,0.8
45,None,Mave,0.5,13,BIC,20,0.3333333333333333
46,None,Mave,0.5,13,BIC,20,0.6666666666666666
47,None,Mave,0.5,13,BIC,20,0.42857142857142855
48,None,Mave,0.5,13,BIC,20,0.6666666666666666
49,None,Mave,0.5,13,BIC,20,1
50,None,Mave,0.5,13,BIC,20,0.6666666666666666
1,None,Mave,0.5,2,BIC,20,0.9411764705882353
2,None,Mave,0.5,2,BIC,20,0.8421052631578947
3,None,Mave,0.5,2,BIC,20,0.8333333333333334
4,None,Mave,0.5,2,BIC,20,0.9230769230769231
5,None,Mave,0.5,2,BIC,20,0.7692307692307693
6,None,Mave,0.5,2,BIC,20,0.7857142857142857
7,None,Mave,0.5,2,BIC,20,1
8,None,Mave,0.5,2,BIC,20,0.8666666666666667
9,None,Mave,0.5,2,BIC,20,0.8333333333333334
10,None,Mave,0.5,2,BIC,20,0.8947368421052632
11,None,Mave,0.5,2,BIC,20,1
12,None,Mave,0.5,2,BIC,20,0.6666666666666666
13,None,Mave,0.5,2,BIC,20,0.8947368421052632
14,None,Mave,0.5,2,BIC,20,1
15,None,Mave,0.5,2,BIC,20,0.875
16,None,Mave,0.5,2,BIC,20,0.8461538461538461
17,None,Mave,0.5,2,BIC,20,0.8
18,None,Mave,0.5,2,BIC,20,0.9375
19,None,Mave,0.5,2,BIC,20,0.7857142857142857
20,None,Mave,0.5,2,BIC,20,0.8235294117647058
21,None,Mave,0.5,2,BIC,20,1
22,None,Mave,0.5,2,BIC,20,0.9
23,None,Mave,0.5,2,BIC,20,0.9411764705882353
24,None,Mave,0.5,2,BIC,20,1
25,None,Mave,0.5,2,BIC,20,1
26,None,Mave,0.5,2,BIC,20,1
27,None,Mave,0.5,2,BIC,20,0.9523809523809523
28,None,Mave,0.5,2,BIC,20,1
29,None,Mave,0.5,2,BIC,20,0.9333333333333333
30,None,Mave,0.5,2,BIC,20,1
31,None,Mave,0.5,2,BIC,20,0.9090909090909091
32,None,Mave,0.5,2,BIC,20,0.7894736842105263
33,None,Mave,0.5,2,BIC,20,0.8888888888888888
34,None,Mave,0.5,2,BIC,20,0.8666666666666667
35,None,Mave,0.5,2,BIC,20,0.8888888888888888
36,None,Mave,0.5,2,BIC,20,0.9166666666666666
37,None,Mave,0.5,2,BIC,20,0.9
38,None,Mave,0.5,2,BIC,20,1
39,None,Mave,0.5,2,BIC,20,0.6666666666666666
40,None,Mave,0.5,2,BIC,20,1
41,None,Mave,0.5,2,BIC,20,0.7
42,None,Mave,0.5,2,BIC,20,0.9545454545454546
43,None,Mave,0.5,2,BIC,20,1
44,None,Mave,0.5,2,BIC,20,0.875
45,None,Mave,0.5,2,BIC,20,0.7777777777777778
46,None,Mave,0.5,2,BIC,20,0.875
47,None,Mave,0.5,2,BIC,20,0.9523809523809523
48,None,Mave,0.5,2,BIC,20,1
49,None,Mave,0.5,2,BIC,20,0.7777777777777778
50,None,Mave,0.5,2,BIC,20,1
1,None,Mave,0.5,7,BIC,20,0.875
2,None,Mave,0.5,7,BIC,20,0.25
3,None,Mave,0.5,7,BIC,20,0.8888888888888888
4,None,Mave,0.5,7,BIC,20,0.875
5,None,Mave,0.5,7,BIC,20,0.75
6,None,Mave,0.5,7,BIC,20,0.8666666666666667
7,None,Mave,0.5,7,BIC,20,0.7142857142857143
8,None,Mave,0.5,7,BIC,20,0.6666666666666666
9,None,Mave,0.5,7,BIC,20,0.8333333333333334
10,None,Mave,0.5,7,BIC,20,0.8333333333333334
11,None,Mave,0.5,7,BIC,20,0.8
12,None,Mave,0.5,7,BIC,20,0.5
13,None,Mave,0.5,7,BIC,20,0.5
14,None,Mave,0.5,7,BIC,20,0.9285714285714286
15,None,Mave,0.5,7,BIC,20,1
16,None,Mave,0.5,7,BIC,20,0.8571428571428571
17,None,Mave,0.5,7,BIC,20,0.5
18,None,Mave,0.5,7,BIC,20,0.8571428571428571
19,None,Mave,0.5,7,BIC,20,0.9230769230769231
20,None,Mave,0.5,7,BIC,20,0.6
21,None,Mave,0.5,7,BIC,20,1
22,None,Mave,0.5,7,BIC,20,0.6666666666666666
23,None,Mave,0.5,7,BIC,20,1
24,None,Mave,0.5,7,BIC,20,0.6428571428571429
25,None,Mave,0.5,7,BIC,20,0.8333333333333334
26,None,Mave,0.5,7,BIC,20,0.75
27,None,Mave,0.5,7,BIC,20,0.8
28,None,Mave,0.5,7,BIC,20,1
29,None,Mave,0.5,7,BIC,20,0.7777777777777778
30,None,Mave,0.5,7,BIC,20,0.6428571428571429
31,None,Mave,0.5,7,BIC,20,0.5714285714285714
32,None,Mave,0.5,7,BIC,20,1
33,None,Mave,0.5,7,BIC,20,0.5
34,None,Mave,0.5,7,BIC,20,0.6666666666666666
35,None,Mave,0.5,7,BIC,20,0.6666666666666666
36,None,Mave,0.5,7,BIC,20,0.75
37,None,Mave,0.5,7,BIC,20,0.6
38,None,Mave,0.5,7,BIC,20,0.9090909090909091
39,None,Mave,0.5,7,BIC,20,0.75
40,None,Mave,0.5,7,BIC,20,0.75
41,None,Mave,0.5,7,BIC,20,0.5714285714285714
42,None,Mave,0.5,7,BIC,20,0.6363636363636364
43,None,Mave,0.5,7,BIC,20,0.7
44,None,Mave,0.5,7,BIC,20,0.2
45,None,Mave,0.5,7,BIC,20,0.875
46,None,Mave,0.5,7,BIC,20,0.7777777777777778
47,None,Mave,0.5,7,BIC,20,0.7
48,None,Mave,0.5,7,BIC,20,0.625
49,None,Mave,0.5,7,BIC,20,0.5
50,None,Mave,0.5,7,BIC,20,0.9230769230769231
2,None,Mave,0.8,13,AIC,100,0
3,None,Mave,0.8,13,AIC,100,1
4,None,Mave,0.8,13,AIC,100,0
5,None,Mave,0.8,13,AIC,100,0.4
6,None,Mave,0.8,13,AIC,100,0
7,None,Mave,0.8,13,AIC,100,0.75
8,None,Mave,0.8,13,AIC,100,0.3333333333333333
9,None,Mave,0.8,13,AIC,100,0.6666666666666666
10,None,Mave,0.8,13,AIC,100,0.2
11,None,Mave,0.8,13,AIC,100,0.16666666666666666
12,None,Mave,0.8,13,AIC,100,0.3333333333333333
13,None,Mave,0.8,13,AIC,100,0.5
14,None,Mave,0.8,13,AIC,100,0
15,None,Mave,0.8,13,AIC,100,0.3333333333333333
16,None,Mave,0.8,13,AIC,100,0.6
17,None,Mave,0.8,13,AIC,100,0.7142857142857143
18,None,Mave,0.8,13,AIC,100,0.25
19,None,Mave,0.8,13,AIC,100,0.3333333333333333
20,None,Mave,0.8,13,AIC,100,0
21,None,Mave,0.8,13,AIC,100,0
22,None,Mave,0.8,13,AIC,100,0.25
23,None,Mave,0.8,13,AIC,100,0
24,None,Mave,0.8,13,AIC,100,0.5
25,None,Mave,0.8,13,AIC,100,0.4
26,None,Mave,0.8,13,AIC,100,0.6666666666666666
