replica,network,population,sigma,true_model,modelcompare,base_SS,agent_away,agent_total,stickiness_overall
46,None,Bo,0.2,7,AIC,100,1,7,0.8571428571428572
47,None,Bo,0.2,7,AIC,100,1,8,0.875
48,None,Bo,0.2,7,AIC,100,6,49,0.8775510204081632
49,None,Bo,0.2,7,AIC,100,2,19,0.8947368421052632
50,None,Bo,0.2,7,AIC,100,0,0,NaN
1,None,Bo,0.2,13,BIC,100,5,87,0.9425287356321839
2,None,Bo,0.2,13,BIC,100,3,50,0.94
3,None,Bo,0.2,13,BIC,100,2,7,0.7142857142857143
4,None,Bo,0.2,13,BIC,100,3,100,0.97
5,None,Bo,0.2,13,BIC,100,1,58,0.9827586206896551
6,None,Bo,0.2,13,BIC,100,4,78,0.9487179487179487
7,None,Bo,0.2,13,BIC,100,1,21,0.9523809523809523
8,None,Bo,0.2,13,BIC,100,4,75,0.9466666666666667
9,None,Bo,0.2,13,BIC,100,3,77,0.961038961038961
10,None,Bo,0.2,13,BIC,100,2,102,0.9803921568627451
11,None,Bo,0.2,13,BIC,100,1,170,0.9941176470588236
12,None,Bo,0.2,13,BIC,100,1,7,0.8571428571428572
13,None,Bo,0.2,13,BIC,100,2,44,0.9545454545454546
14,None,Bo,0.2,13,BIC,100,3,56,0.9464285714285714
15,None,Bo,0.2,13,BIC,100,3,178,0.9831460674157303
16,None,Bo,0.2,13,BIC,100,3,120,0.975
17,None,Bo,0.2,13,BIC,100,1,21,0.9523809523809523
18,None,Bo,0.2,13,BIC,100,0,0,NaN
19,None,Bo,0.2,13,BIC,100,1,9,0.8888888888888888
20,None,Bo,0.2,13,BIC,100,2,33,0.9393939393939394
21,None,Bo,0.2,13,BIC,100,1,12,0.9166666666666666
22,None,Bo,0.2,13,BIC,100,5,107,0.9532710280373832
23,None,Bo,0.2,13,BIC,100,5,82,0.9390243902439024
24,None,Bo,0.2,13,BIC,100,2,18,0.8888888888888888
25,None,Bo,0.2,13,BIC,100,2,43,0.9534883720930233
26,None,Bo,0.2,13,BIC,100,1,37,0.972972972972973
27,None,Bo,0.2,13,BIC,100,5,91,0.945054945054945
28,None,Bo,0.2,13,BIC,100,2,20,0.9
29,None,Bo,0.2,13,BIC,100,4,160,0.975
30,None,Bo,0.2,13,BIC,100,4,96,0.9583333333333334
31,None,Bo,0.2,13,BIC,100,4,145,0.9724137931034482
32,None,Bo,0.2,13,BIC,100,3,91,0.967032967032967
33,None,Bo,0.2,13,BIC,100,2,30,0.9333333333333333
34,None,Bo,0.2,13,BIC,100,4,75,0.9466666666666667
35,None,Bo,0.2,13,BIC,100,3,61,0.9508196721311475
36,None,Bo,0.2,13,BIC,100,1,77,0.987012987012987
37,None,Bo,0.2,13,BIC,100,7,131,0.9465648854961832
38,None,Bo,0.2,13,BIC,100,2,81,0.9753086419753086
39,None,Bo,0.2,13,BIC,100,6,101,0.9405940594059405
40,None,Bo,0.2,13,BIC,100,4,82,0.9512195121951219
41,None,Bo,0.2,13,BIC,100,0,0,NaN
42,None,Bo,0.2,13,BIC,100,2,31,0.935483870967742
43,None,Bo,0.2,13,BIC,100,5,97,0.9484536082474226
44,None,Bo,0.2,13,BIC,100,5,141,0.9645390070921985
45,None,Bo,0.2,13,BIC,100,2,30,0.9333333333333333
46,None,Bo,0.2,13,BIC,100,2,175,0.9885714285714285
47,None,Bo,0.2,13,BIC,100,1,18,0.9444444444444444
48,None,Bo,0.2,13,BIC,100,5,139,0.9640287769784173
49,None,Bo,0.2,13,BIC,100,1,9,0.8888888888888888
50,None,Bo,0.2,13,BIC,100,5,75,0.9333333333333333
1,None,Bo,0.2,2,BIC,100,5,128,0.9609375
2,None,Bo,0.2,2,BIC,100,2,86,0.9767441860465116
3,None,Bo,0.2,2,BIC,100,1,13,0.9230769230769231
4,None,Bo,0.2,2,BIC,100,2,21,0.9047619047619048
5,None,Bo,0.2,2,BIC,100,5,147,0.9659863945578231
6,None,Bo,0.2,2,BIC,100,2,21,0.9047619047619048
7,None,Bo,0.2,2,BIC,100,2,24,0.9166666666666666
8,None,Bo,0.2,2,BIC,100,4,45,0.9111111111111111
9,None,Bo,0.2,2,BIC,100,3,59,0.9491525423728814
10,None,Bo,0.2,2,BIC,100,2,32,0.9375
11,None,Bo,0.2,2,BIC,100,3,49,0.9387755102040817
12,None,Bo,0.2,2,BIC,100,6,181,0.9668508287292817
13,None,Bo,0.2,2,BIC,100,4,43,0.9069767441860466
14,None,Bo,0.2,2,BIC,100,4,86,0.9534883720930233
15,None,Bo,0.2,2,BIC,100,0,0,NaN
16,None,Bo,0.2,2,BIC,100,0,0,NaN
17,None,Bo,0.2,2,BIC,100,2,55,0.9636363636363636
18,None,Bo,0.2,2,BIC,100,5,117,0.9572649572649573
19,None,Bo,0.2,2,BIC,100,0,0,NaN
20,None,Bo,0.2,2,BIC,100,3,17,0.8235294117647058
21,None,Bo,0.2,2,BIC,100,4,149,0.9731543624161074
22,None,Bo,0.2,2,BIC,100,5,125,0.96
23,None,Bo,0.2,2,BIC,100,3,179,0.9832402234636871
24,None,Bo,0.2,2,BIC,100,3,90,0.9666666666666667
25,None,Bo,0.2,2,BIC,100,4,177,0.9774011299435028
26,None,Bo,0.2,2,BIC,100,0,0,NaN
27,None,Bo,0.2,2,BIC,100,1,26,0.9615384615384616
28,None,Bo,0.2,2,BIC,100,4,72,0.9444444444444444
29,None,Bo,0.2,2,BIC,100,4,85,0.9529411764705882
30,None,Bo,0.2,2,BIC,100,4,194,0.979381443298969
31,None,Bo,0.2,2,BIC,100,3,147,0.9795918367346939
32,None,Bo,0.2,2,BIC,100,0,0,NaN
33,None,Bo,0.2,2,BIC,100,1,21,0.9523809523809523
34,None,Bo,0.2,2,BIC,100,4,45,0.9111111111111111
35,None,Bo,0.2,2,BIC,100,4,84,0.9523809523809523
36,None,Bo,0.2,2,BIC,100,1,18,0.9444444444444444
37,None,Bo,0.2,2,BIC,100,2,87,0.9770114942528736
38,None,Bo,0.2,2,BIC,100,2,8,0.75
39,None,Bo,0.2,2,BIC,100,2,42,0.9523809523809523
40,None,Bo,0.2,2,BIC,100,3,111,0.972972972972973
41,None,Bo,0.2,2,BIC,100,2,87,0.9770114942528736
42,None,Bo,0.2,2,BIC,100,1,47,0.9787234042553191
43,None,Bo,0.2,2,BIC,100,4,178,0.9775280898876404
44,None,Bo,0.2,2,BIC,100,12,289,0.9584775086505191
45,None,Bo,0.2,2,BIC,100,1,44,0.9772727272727273
46,None,Bo,0.2,2,BIC,100,1,96,0.9895833333333334
47,None,Bo,0.2,2,BIC,100,1,1,0
48,None,Bo,0.2,2,BIC,100,3,29,0.896551724137931
49,None,Bo,0.2,2,BIC,100,1,25,0.96
50,None,Bo,0.2,2,BIC,100,2,59,0.9661016949152542
1,None,Bo,0.2,7,BIC,100,2,115,0.9826086956521739
2,None,Bo,0.2,7,BIC,100,5,153,0.9673202614379085
3,None,Bo,0.2,7,BIC,100,2,47,0.9574468085106383
4,None,Bo,0.2,7,BIC,100,4,145,0.9724137931034482
5,None,Bo,0.2,7,BIC,100,2,41,0.9512195121951219
6,None,Bo,0.2,7,BIC,100,8,259,0.9691119691119691
7,None,Bo,0.2,7,BIC,100,0,0,NaN
8,None,Bo,0.2,7,BIC,100,2,128,0.984375
9,None,Bo,0.2,7,BIC,100,4,53,0.9245283018867925
10,None,Bo,0.2,7,BIC,100,3,47,0.9361702127659575
11,None,Bo,0.2,7,BIC,100,2,44,0.9545454545454546
12,None,Bo,0.2,7,BIC,100,2,49,0.9591836734693877
13,None,Bo,0.2,7,BIC,100,1,43,0.9767441860465116
14,None,Bo,0.2,7,BIC,100,0,0,NaN
15,None,Bo,0.2,7,BIC,100,2,55,0.9636363636363636
16,None,Bo,0.2,7,BIC,100,2,39,0.9487179487179487
17,None,Bo,0.2,7,BIC,100,4,214,0.9813084112149533
18,None,Bo,0.2,7,BIC,100,1,11,0.9090909090909091
19,None,Bo,0.2,7,BIC,100,3,39,0.9230769230769231
20,None,Bo,0.2,7,BIC,100,4,111,0.963963963963964
21,None,Bo,0.2,7,BIC,100,2,46,0.9565217391304348
22,None,Bo,0.2,7,BIC,100,4,158,0.9746835443037974
23,None,Bo,0.2,7,BIC,100,1,38,0.9736842105263158
24,None,Bo,0.2,7,BIC,100,3,14,0.7857142857142857
25,None,Bo,0.2,7,BIC,100,4,182,0.978021978021978
26,None,Bo,0.2,7,BIC,100,5,167,0.9700598802395209
27,None,Bo,0.2,7,BIC,100,7,204,0.9656862745098039
28,None,Bo,0.2,7,BIC,100,3,109,0.9724770642201834
29,None,Bo,0.2,7,BIC,100,1,89,0.9887640449438202
30,None,Bo,0.2,7,BIC,100,3,37,0.9189189189189189
31,None,Bo,0.2,7,BIC,100,2,144,0.9861111111111112
32,None,Bo,0.2,7,BIC,100,3,48,0.9375
33,None,Bo,0.2,7,BIC,100,4,57,0.9298245614035088
34,None,Bo,0.2,7,BIC,100,2,128,0.984375
35,None,Bo,0.2,7,BIC,100,3,72,0.9583333333333334
36,None,Bo,0.2,7,BIC,100,3,111,0.972972972972973
37,None,Bo,0.2,7,BIC,100,5,141,0.9645390070921985
38,None,Bo,0.2,7,BIC,100,3,82,0.9634146341463414
39,None,Bo,0.2,7,BIC,100,3,70,0.9571428571428572
40,None,Bo,0.2,7,BIC,100,3,145,0.9793103448275862
41,None,Bo,0.2,7,BIC,100,4,101,0.9603960396039604
42,None,Bo,0.2,7,BIC,100,5,173,0.9710982658959537
43,None,Bo,0.2,7,BIC,100,3,44,0.9318181818181819
44,None,Bo,0.2,7,BIC,100,4,111,0.963963963963964
45,None,Bo,0.2,7,BIC,100,3,170,0.9823529411764705
46,None,Bo,0.2,7,BIC,100,3,86,0.9651162790697675
47,None,Bo,0.2,7,BIC,100,4,105,0.9619047619047619
48,None,Bo,0.2,7,BIC,100,2,51,0.9607843137254902
49,None,Bo,0.2,7,BIC,100,1,12,0.9166666666666666
50,None,Bo,0.2,7,BIC,100,3,188,0.9840425531914894
1,None,Bo,0.5,13,AIC,100,3,16,0.8125
2,None,Bo,0.5,13,AIC,100,4,19,0.7894736842105263
3,None,Bo,0.5,13,AIC,100,1,2,0.5
4,None,Bo,0.5,13,AIC,100,5,35,0.8571428571428572
5,None,Bo,0.5,13,AIC,100,2,13,0.8461538461538461
6,None,Bo,0.5,13,AIC,100,4,17,0.7647058823529411
7,None,Bo,0.5,13,AIC,100,2,7,0.7142857142857143
8,None,Bo,0.5,13,AIC,100,3,7,0.5714285714285714
9,None,Bo,0.5,13,AIC,100,2,18,0.8888888888888888
10,None,Bo,0.5,13,AIC,100,8,35,0.7714285714285715
11,None,Bo,0.5,13,AIC,100,1,9,0.8888888888888888
12,None,Bo,0.5,13,AIC,100,2,7,0.7142857142857143
13,None,Bo,0.5,13,AIC,100,5,15,0.6666666666666667
14,None,Bo,0.5,13,AIC,100,4,20,0.8
15,None,Bo,0.5,13,AIC,100,1,3,0.6666666666666667
16,None,Bo,0.5,13,AIC,100,3,18,0.8333333333333334
17,None,Bo,0.5,13,AIC,100,3,17,0.8235294117647058
18,None,Bo,0.5,13,AIC,100,1,6,0.8333333333333334
19,None,Bo,0.5,13,AIC,100,2,9,0.7777777777777778
20,None,Bo,0.5,13,AIC,100,2,5,0.6
21,None,Bo,0.5,13,AIC,100,3,15,0.8
22,None,Bo,0.5,13,AIC,100,4,25,0.84
23,None,Bo,0.5,13,AIC,100,5,22,0.7727272727272727
24,None,Bo,0.5,13,AIC,100,2,5,0.6
25,None,Bo,0.5,13,AIC,100,2,12,0.8333333333333334
26,None,Bo,0.5,13,AIC,100,4,9,0.5555555555555556
27,None,Bo,0.5,13,AIC,100,1,3,0.6666666666666667
28,None,Bo,0.5,13,AIC,100,4,34,0.8823529411764706
29,None,Bo,0.5,13,AIC,100,1,4,0.75
30,None,Bo,0.5,13,AIC,100,2,16,0.875
31,None,Bo,0.5,13,AIC,100,3,22,0.8636363636363636
32,None,Bo,0.5,13,AIC,100,6,20,0.7
33,None,Bo,0.5,13,AIC,100,1,15,0.9333333333333333
34,None,Bo,0.5,13,AIC,100,3,7,0.5714285714285714
35,None,Bo,0.5,13,AIC,100,4,23,0.8260869565217391
36,None,Bo,0.5,13,AIC,100,6,34,0.8235294117647058
37,None,Bo,0.5,13,AIC,100,4,22,0.8181818181818181
38,None,Bo,0.5,13,AIC,100,1,6,0.8333333333333334
39,None,Bo,0.5,13,AIC,100,8,38,0.7894736842105263
40,None,Bo,0.5,13,AIC,100,4,44,0.9090909090909091
41,None,Bo,0.5,13,AIC,100,3,6,0.5
42,None,Bo,0.5,13,AIC,100,3,25,0.88
43,None,Bo,0.5,13,AIC,100,7,51,0.8627450980392157
44,None,Bo,0.5,13,AIC,100,1,14,0.9285714285714286
45,None,Bo,0.5,13,AIC,100,4,32,0.875
46,None,Bo,0.5,13,AIC,100,2,6,0.6666666666666667
47,None,Bo,0.5,13,AIC,100,4,19,0.7894736842105263
48,None,Bo,0.5,13,AIC,100,1,16,0.9375
49,None,Bo,0.5,13,AIC,100,1,9,0.8888888888888888
50,None,Bo,0.5,13,AIC,100,2,5,0.6
1,None,Bo,0.5,2,AIC,100,3,10,0.7
2,None,Bo,0.5,2,AIC,100,1,10,0.9
3,None,Bo,0.5,2,AIC,100,1,2,0.5
4,None,Bo,0.5,2,AIC,100,3,15,0.8
5,None,Bo,0.5,2,AIC,100,2,19,0.8947368421052632
6,None,Bo,0.5,2,AIC,100,4,38,0.8947368421052632
7,None,Bo,0.5,2,AIC,100,2,13,0.8461538461538461
8,None,Bo,0.5,2,AIC,100,2,2,0
9,None,Bo,0.5,2,AIC,100,3,36,0.9166666666666666
10,None,Bo,0.5,2,AIC,100,3,12,0.75
11,None,Bo,0.5,2,AIC,100,3,12,0.75
12,None,Bo,0.5,2,AIC,100,3,24,0.875
13,None,Bo,0.5,2,AIC,100,3,8,0.625
14,None,Bo,0.5,2,AIC,100,3,16,0.8125
15,None,Bo,0.5,2,AIC,100,0,0,NaN
16,None,Bo,0.5,2,AIC,100,1,1,0
17,None,Bo,0.5,2,AIC,100,5,25,0.8
18,None,Bo,0.5,2,AIC,100,4,10,0.6
19,None,Bo,0.5,2,AIC,100,5,56,0.9107142857142857
20,None,Bo,0.5,2,AIC,100,2,17,0.8823529411764706
21,None,Bo,0.5,2,AIC,100,2,7,0.7142857142857143
22,None,Bo,0.5,2,AIC,100,4,42,0.9047619047619048
23,None,Bo,0.5,2,AIC,100,2,4,0.5
24,None,Bo,0.5,2,AIC,100,1,2,0.5
25,None,Bo,0.5,2,AIC,100,5,21,0.7619047619047619
26,None,Bo,0.5,2,AIC,100,1,3,0.6666666666666667
27,None,Bo,0.5,2,AIC,100,1,1,0
28,None,Bo,0.5,2,AIC,100,7,53,0.8679245283018868
29,None,Bo,0.5,2,AIC,100,2,9,0.7777777777777778
30,None,Bo,0.5,2,AIC,100,8,48,0.8333333333333334
31,None,Bo,0.5,2,AIC,100,1,7,0.8571428571428572
32,None,Bo,0.5,2,AIC,100,4,34,0.8823529411764706
33,None,Bo,0.5,2,AIC,100,3,8,0.625
34,None,Bo,0.5,2,AIC,100,2,2,0
35,None,Bo,0.5,2,AIC,100,0,0,NaN
36,None,Bo,0.5,2,AIC,100,4,17,0.7647058823529411
37,None,Bo,0.5,2,AIC,100,1,2,0.5
38,None,Bo,0.5,2,AIC,100,0,0,NaN
39,None,Bo,0.5,2,AIC,100,0,0,NaN
40,None,Bo,0.5,2,AIC,100,3,55,0.9454545454545454
41,None,Bo,0.5,2,AIC,100,2,7,0.7142857142857143
42,None,Bo,0.5,2,AIC,100,3,29,0.896551724137931
43,None,Bo,0.5,2,AIC,100,3,7,0.5714285714285714
44,None,Bo,0.5,2,AIC,100,2,21,0.9047619047619048
45,None,Bo,0.5,2,AIC,100,3,25,0.88
46,None,Bo,0.5,2,AIC,100,2,21,0.9047619047619048
47,None,Bo,0.5,2,AIC,100,1,2,0.5
48,None,Bo,0.5,2,AIC,100,1,2,0.5
49,None,Bo,0.5,2,AIC,100,1,6,0.8333333333333334
50,None,Bo,0.5,2,AIC,100,3,31,0.9032258064516129
1,None,Bo,0.5,7,AIC,100,3,16,0.8125
2,None,Bo,0.5,7,AIC,100,3,27,0.8888888888888888
3,None,Bo,0.5,7,AIC,100,1,1,0
4,None,Bo,0.5,7,AIC,100,1,6,0.8333333333333334
5,None,Bo,0.5,7,AIC,100,4,20,0.8
6,None,Bo,0.5,7,AIC,100,6,25,0.76
7,None,Bo,0.5,7,AIC,100,4,36,0.8888888888888888
8,None,Bo,0.5,7,AIC,100,2,9,0.7777777777777778
9,None,Bo,0.5,7,AIC,100,3,12,0.75
10,None,Bo,0.5,7,AIC,100,4,23,0.8260869565217391
11,None,Bo,0.5,7,AIC,100,6,28,0.7857142857142857
12,None,Bo,0.5,7,AIC,100,1,5,0.8
13,None,Bo,0.5,7,AIC,100,5,41,0.8780487804878049
14,None,Bo,0.5,7,AIC,100,4,23,0.8260869565217391
15,None,Bo,0.5,7,AIC,100,1,17,0.9411764705882353
16,None,Bo,0.5,7,AIC,100,3,18,0.8333333333333334
17,None,Bo,0.5,7,AIC,100,3,9,0.6666666666666667
18,None,Bo,0.5,7,AIC,100,1,12,0.9166666666666666
19,None,Bo,0.5,7,AIC,100,0,0,NaN
20,None,Bo,0.5,7,AIC,100,2,3,0.33333333333333337
21,None,Bo,0.5,7,AIC,100,5,29,0.8275862068965517
22,None,Bo,0.5,7,AIC,100,7,16,0.5625
23,None,Bo,0.5,7,AIC,100,1,1,0
24,None,Bo,0.5,7,AIC,100,4,19,0.7894736842105263
25,None,Bo,0.5,7,AIC,100,3,36,0.9166666666666666
26,None,Bo,0.5,7,AIC,100,2,24,0.9166666666666666
27,None,Bo,0.5,7,AIC,100,7,49,0.8571428571428572
28,None,Bo,0.5,7,AIC,100,2,25,0.92
29,None,Bo,0.5,7,AIC,100,4,14,0.7142857142857143
30,None,Bo,0.5,7,AIC,100,1,1,0
31,None,Bo,0.5,7,AIC,100,4,19,0.7894736842105263
32,None,Bo,0.5,7,AIC,100,5,23,0.782608695652174
33,None,Bo,0.5,7,AIC,100,5,27,0.8148148148148149
34,None,Bo,0.5,7,AIC,100,2,9,0.7777777777777778
35,None,Bo,0.5,7,AIC,100,5,17,0.7058823529411764
36,None,Bo,0.5,7,AIC,100,4,17,0.7647058823529411
37,None,Bo,0.5,7,AIC,100,4,37,0.8918918918918919
38,None,Bo,0.5,7,AIC,100,6,32,0.8125
39,None,Bo,0.5,7,AIC,100,4,22,0.8181818181818181
40,None,Bo,0.5,7,AIC,100,2,5,0.6
41,None,Bo,0.5,7,AIC,100,2,16,0.875
42,None,Bo,0.5,7,AIC,100,1,17,0.9411764705882353
43,None,Bo,0.5,7,AIC,100,1,1,0
44,None,Bo,0.5,7,AIC,100,6,63,0.9047619047619048
45,None,Bo,0.5,7,AIC,100,4,9,0.5555555555555556
46,None,Bo,0.5,7,AIC,100,2,4,0.5
47,None,Bo,0.5,7,AIC,100,3,32,0.90625
48,None,Bo,0.5,7,AIC,100,6,49,0.8775510204081632
49,None,Bo,0.5,7,AIC,100,4,38,0.8947368421052632
50,None,Bo,0.5,7,AIC,100,4,52,0.9230769230769231
1,None,Bo,0.5,13,BIC,100,4,134,0.9701492537313433
2,None,Bo,0.5,13,BIC,100,13,257,0.9494163424124513
3,None,Bo,0.5,13,BIC,100,2,5,0.6
4,None,Bo,0.5,13,BIC,100,5,61,0.9180327868852459
5,None,Bo,0.5,13,BIC,100,1,6,0.8333333333333334
6,None,Bo,0.5,13,BIC,100,14,320,0.95625
7,None,Bo,0.5,13,BIC,100,6,183,0.9672131147540983
8,None,Bo,0.5,13,BIC,100,8,175,0.9542857142857143
9,None,Bo,0.5,13,BIC,100,9,141,0.9361702127659575
10,None,Bo,0.5,13,BIC,100,9,462,0.9805194805194806
11,None,Bo,0.5,13,BIC,100,6,98,0.9387755102040817
12,None,Bo,0.5,13,BIC,100,3,36,0.9166666666666666
13,None,Bo,0.5,13,BIC,100,7,245,0.9714285714285714
14,None,Bo,0.5,13,BIC,100,4,87,0.9540229885057472
15,None,Bo,0.5,13,BIC,100,4,64,0.9375
16,None,Bo,0.5,13,BIC,100,3,16,0.8125
17,None,Bo,0.5,13,BIC,100,1,21,0.9523809523809523
18,None,Bo,0.5,13,BIC,100,1,67,0.9850746268656716
19,None,Bo,0.5,13,BIC,100,8,240,0.9666666666666667
20,None,Bo,0.5,13,BIC,100,12,265,0.9547169811320755
21,None,Bo,0.5,13,BIC,100,4,63,0.9365079365079365
22,None,Bo,0.5,13,BIC,100,4,74,0.9459459459459459
23,None,Bo,0.5,13,BIC,100,14,230,0.9391304347826087
24,None,Bo,0.5,13,BIC,100,4,148,0.972972972972973
25,None,Bo,0.5,13,BIC,100,6,120,0.95
26,None,Bo,0.5,13,BIC,100,2,126,0.9841269841269842
27,None,Bo,0.5,13,BIC,100,10,305,0.9672131147540983
28,None,Bo,0.5,13,BIC,100,1,13,0.9230769230769231
29,None,Bo,0.5,13,BIC,100,5,109,0.9541284403669725
30,None,Bo,0.5,13,BIC,100,2,51,0.9607843137254902
31,None,Bo,0.5,13,BIC,100,6,78,0.9230769230769231
32,None,Bo,0.5,13,BIC,100,3,42,0.9285714285714286
33,None,Bo,0.5,13,BIC,100,6,117,0.9487179487179487
34,None,Bo,0.5,13,BIC,100,8,175,0.9542857142857143
35,None,Bo,0.5,13,BIC,100,2,123,0.983739837398374
36,None,Bo,0.5,13,BIC,100,2,52,0.9615384615384616
37,None,Bo,0.5,13,BIC,100,7,131,0.9465648854961832
38,None,Bo,0.5,13,BIC,100,2,81,0.9753086419753086
39,None,Bo,0.5,13,BIC,100,7,170,0.9588235294117647
40,None,Bo,0.5,13,BIC,100,7,169,0.9585798816568047
41,None,Bo,0.5,13,BIC,100,3,109,0.9724770642201834
42,None,Bo,0.5,13,BIC,100,8,284,0.971830985915493
43,None,Bo,0.5,13,BIC,100,4,169,0.9763313609467456
44,None,Bo,0.5,13,BIC,100,6,157,0.9617834394904459
45,None,Bo,0.5,13,BIC,100,6,46,0.8695652173913043
46,None,Bo,0.5,13,BIC,100,2,47,0.9574468085106383
47,None,Bo,0.5,13,BIC,100,4,92,0.9565217391304348
48,None,Bo,0.5,13,BIC,100,5,114,0.956140350877193
49,None,Bo,0.5,13,BIC,100,3,59,0.9491525423728814
50,None,Bo,0.5,13,BIC,100,6,106,0.9433962264150944
1,None,Bo,0.5,2,BIC,100,6,44,0.8636363636363636
2,None,Bo,0.5,2,BIC,100,2,86,0.9767441860465116
3,None,Bo,0.5,2,BIC,100,5,140,0.9642857142857143
4,None,Bo,0.5,2,BIC,100,2,21,0.9047619047619048
5,None,Bo,0.5,2,BIC,100,5,147,0.9659863945578231
6,None,Bo,0.5,2,BIC,100,2,21,0.9047619047619048
7,None,Bo,0.5,2,BIC,100,2,24,0.9166666666666666
8,None,Bo,0.5,2,BIC,100,4,45,0.9111111111111111
9,None,Bo,0.5,2,BIC,100,3,59,0.9491525423728814
10,None,Bo,0.5,2,BIC,100,8,229,0.9650655021834061
11,None,Bo,0.5,2,BIC,100,3,142,0.9788732394366197
12,None,Bo,0.5,2,BIC,100,5,124,0.9596774193548387
13,None,Bo,0.5,2,BIC,100,4,43,0.9069767441860466
14,None,Bo,0.5,2,BIC,100,4,86,0.9534883720930233
15,None,Bo,0.5,2,BIC,100,1,46,0.9782608695652174
16,None,Bo,0.5,2,BIC,100,0,0,NaN
17,None,Bo,0.5,2,BIC,100,2,55,0.9636363636363636
18,None,Bo,0.5,2,BIC,100,5,117,0.9572649572649573
19,None,Bo,0.5,2,BIC,100,3,41,0.926829268292683
20,None,Bo,0.5,2,BIC,100,3,17,0.8235294117647058
21,None,Bo,0.5,2,BIC,100,4,149,0.9731543624161074
22,None,Bo,0.5,2,BIC,100,2,99,0.9797979797979798
23,None,Bo,0.5,2,BIC,100,3,179,0.9832402234636871
24,None,Bo,0.5,2,BIC,100,3,90,0.9666666666666667
25,None,Bo,0.5,2,BIC,100,4,177,0.9774011299435028
26,None,Bo,0.5,2,BIC,100,0,0,NaN
27,None,Bo,0.5,2,BIC,100,1,26,0.9615384615384616
28,None,Bo,0.5,2,BIC,100,6,303,0.9801980198019802
29,None,Bo,0.5,2,BIC,100,4,85,0.9529411764705882
30,None,Bo,0.5,2,BIC,100,1,85,0.9882352941176471
31,None,Bo,0.5,2,BIC,100,5,88,0.9431818181818182
32,None,Bo,0.5,2,BIC,100,0,0,NaN
33,None,Bo,0.5,2,BIC,100,1,21,0.9523809523809523
34,None,Bo,0.5,2,BIC,100,4,45,0.9111111111111111
35,None,Bo,0.5,2,BIC,100,4,84,0.9523809523809523
36,None,Bo,0.5,2,BIC,100,1,18,0.9444444444444444
37,None,Bo,0.5,2,BIC,100,2,32,0.9375
38,None,Bo,0.5,2,BIC,100,3,37,0.9189189189189189
39,None,Bo,0.5,2,BIC,100,2,42,0.9523809523809523
40,None,Bo,0.5,2,BIC,100,1,12,0.9166666666666666
41,None,Bo,0.5,2,BIC,100,2,87,0.9770114942528736
42,None,Bo,0.5,2,BIC,100,1,21,0.9523809523809523
43,None,Bo,0.5,2,BIC,100,4,178,0.9775280898876404
44,None,Bo,0.5,2,BIC,100,12,289,0.9584775086505191
45,None,Bo,0.5,2,BIC,100,2,18,0.8888888888888888
46,None,Bo,0.5,2,BIC,100,4,177,0.9774011299435028
47,None,Bo,0.5,2,BIC,100,2,6,0.6666666666666667
48,None,Bo,0.5,2,BIC,100,3,29,0.896551724137931
49,None,Bo,0.5,2,BIC,100,1,13,0.9230769230769231
50,None,Bo,0.5,2,BIC,100,2,59,0.9661016949152542
1,None,Bo,0.5,7,BIC,100,3,134,0.9776119402985075
2,None,Bo,0.5,7,BIC,100,6,324,0.9814814814814815
3,None,Bo,0.5,7,BIC,100,3,143,0.9790209790209791
4,None,Bo,0.5,7,BIC,100,2,27,0.9259259259259259
5,None,Bo,0.5,7,BIC,100,2,48,0.9583333333333334
6,None,Bo,0.5,7,BIC,100,4,92,0.9565217391304348
7,None,Bo,0.5,7,BIC,100,4,144,0.9722222222222222
8,None,Bo,0.5,7,BIC,100,8,379,0.978891820580475
9,None,Bo,0.5,7,BIC,100,8,261,0.9693486590038314
10,None,Bo,0.5,7,BIC,100,1,17,0.9411764705882353
11,None,Bo,0.5,7,BIC,100,4,136,0.9705882352941176
12,None,Bo,0.5,7,BIC,100,2,32,0.9375
13,None,Bo,0.5,7,BIC,100,7,177,0.96045197740113
14,None,Bo,0.5,7,BIC,100,6,269,0.9776951672862454
15,None,Bo,0.5,7,BIC,100,7,340,0.9794117647058823
16,None,Bo,0.5,7,BIC,100,10,457,0.9781181619256017
17,None,Bo,0.5,7,BIC,100,4,214,0.9813084112149533
18,None,Bo,0.5,7,BIC,100,1,11,0.9090909090909091
19,None,Bo,0.5,7,BIC,100,4,102,0.9607843137254902
20,None,Bo,0.5,7,BIC,100,6,149,0.9597315436241611
21,None,Bo,0.5,7,BIC,100,6,214,0.9719626168224299
22,None,Bo,0.5,7,BIC,100,3,27,0.8888888888888888
23,None,Bo,0.5,7,BIC,100,5,117,0.9572649572649573
24,None,Bo,0.5,7,BIC,100,0,0,NaN
25,None,Bo,0.5,7,BIC,100,7,314,0.9777070063694268
26,None,Bo,0.5,7,BIC,100,3,78,0.9615384615384616
27,None,Bo,0.5,7,BIC,100,3,32,0.90625
28,None,Bo,0.5,7,BIC,100,4,235,0.9829787234042553
29,None,Bo,0.5,7,BIC,100,2,208,0.9903846153846154
30,None,Bo,0.5,7,BIC,100,2,31,0.935483870967742
31,None,Bo,0.5,7,BIC,100,4,101,0.9603960396039604
32,None,Bo,0.5,7,BIC,100,7,350,0.98
33,None,Bo,0.5,7,BIC,100,6,153,0.9607843137254902
