"time_to_true","agent","network"
0.0637507258053609,"All","lattice"
1.64432765605756,"All","lattice"
0.447312433509112,"All","lattice"
0.835782307413413,"All","lattice"
0.687313212915452,"All","lattice"
0.877032024223714,"All","lattice"
1.04201397684471,"All","lattice"
2.57306082779814,"All","lattice"
2.48868739093024,"All","lattice"
2.08441576900525,"All","lattice"
0.575236631087011,"All","lattice"
2.08321773125812,"All","lattice"
1.80143341568389,"All","lattice"
3.81608581217401,"All","lattice"
0.879125292970742,"All","lattice"
3.2907543801106,"All","lattice"
0.634870508567226,"All","lattice"
2.5425768788956,"All","lattice"
3.16175247930839,"All","lattice"
2.04181734803837,"All","lattice"
1.53903863042246,"All","lattice"
1.54566790048421,"All","lattice"
1.07714692734092,"All","lattice"
1.0938546526373,"All","lattice"
1.46823792170486,"All","lattice"
0.439941537467362,"All","lattice"
0.959170862389727,"All","lattice"
0.456219009016987,"All","lattice"
2.93841278469154,"All","lattice"
0.326075092165646,"All","lattice"
1.49640455826139,"All","lattice"
4.3803559424751,"All","lattice"
1.81458020492064,"All","lattice"
2.8884576819902,"All","lattice"
0.494787978229742,"All","lattice"
0.400761359038052,"All","lattice"
1.11236689466977,"All","lattice"
1.06221570228413,"All","lattice"
1.61758443521862,"All","lattice"
3.81234011364527,"All","lattice"
0.987924691732617,"All","lattice"
1.01689813087587,"All","lattice"
2.06553941416203,"All","lattice"
1.7267189983298,"All","lattice"
1.99663846640093,"All","lattice"
0.258306786507356,"All","lattice"
1.46464073036484,"All","lattice"
0.646028353676692,"All","lattice"
0.976859760350811,"All","lattice"
0.664736444337909,"All","lattice"
1.59204034371091,"All","lattice"
5.03626359746683,"All","lattice"
0.251633506471289,"All","lattice"
2.09864739814627,"All","lattice"
0.186814262114252,"All","lattice"
0.229590272010914,"All","lattice"
2.06472114589986,"All","lattice"
2.97114720884273,"All","lattice"
2.34216152990483,"All","lattice"
0.809660663508729,"All","lattice"
2.31369285229668,"All","lattice"
0.550640028621557,"All","lattice"
4.23674666482399,"All","lattice"
0.853611454620909,"All","lattice"
0.768296331101484,"All","lattice"
1.19529305903801,"All","lattice"
0.243831389893438,"All","lattice"
1.75229992320481,"All","lattice"
0.527364256407004,"All","lattice"
1.48825664514905,"All","lattice"
1.43886941357352,"All","lattice"
0.441687062324123,"All","lattice"
0.479287879225743,"All","lattice"
1.65028042379754,"All","lattice"
0.334703028544975,"All","lattice"
1.00997841022233,"All","lattice"
1.418766386572,"All","lattice"
2.33063652626916,"All","lattice"
1.16900202345402,"All","lattice"
3.36597355313125,"All","lattice"
0.593495200428785,"All","lattice"
0.325692738834617,"All","lattice"
0.466745910481167,"All","lattice"
1.2112608055717,"All","lattice"
0.558346227709887,"All","lattice"
2.04136700717963,"All","lattice"
0.755235335195404,"All","lattice"
0.367400053565221,"All","lattice"
2.521116648099,"All","lattice"
1.81782651832692,"All","lattice"
1.33863159673557,"All","lattice"
2.58470496995412,"All","lattice"
0.321492906217689,"All","lattice"
0.285432713965509,"All","lattice"
1.43355774084368,"All","lattice"
0.834251968509179,"All","lattice"
5.32842524847443,"All","lattice"
0.84487568794096,"All","lattice"
1.67809478916005,"All","lattice"
0.265015416649818,"All","lattice"
1.07470111068979,"All","lattice"
0.747980748272822,"All","lattice"
0.645737139956047,"All","lattice"
2.39749093961333,"All","lattice"
0.633518171670921,"All","lattice"
1.20405628148458,"All","lattice"
3.92348538440848,"All","lattice"
0.893983076999338,"All","lattice"
1.57954718219244,"All","lattice"
6.09291798128785,"All","lattice"
2.25068797221285,"All","lattice"
4.31857114651965,"All","lattice"
0.469806500616821,"All","lattice"
2.99254822873574,"All","lattice"
0.0625794426603236,"All","lattice"
3.39403576267685,"All","lattice"
1.10660358937322,"All","lattice"
1.64922584147238,"All","lattice"
2.38212037046828,"All","lattice"
0.521425855880704,"All","lattice"
1.7604455782001,"All","lattice"
4.16561842120353,"All","lattice"
2.32900923445111,"All","lattice"
4.87849786575274,"All","lattice"
1.70436352119939,"All","lattice"
0.26390432543823,"All","lattice"
1.2490080726522,"All","lattice"
1.05609967127187,"All","lattice"
3.28742688738641,"All","lattice"
0.582165747040456,"All","lattice"
0.398095218918284,"All","lattice"
1.63006202828866,"All","lattice"
1.28865410828688,"All","lattice"
1.17450333685633,"All","lattice"
0.455567807446031,"All","lattice"
1.04772792247512,"All","lattice"
1.41194994416102,"All","lattice"
0.544902789097691,"All","lattice"
0.660916846262735,"All","lattice"
1.3826362863066,"All","lattice"
0.448633961065616,"All","lattice"
0.7166859237806,"All","lattice"
2.52381577818067,"All","lattice"
0.852245305696664,"All","lattice"
3.66431077835203,"All","lattice"
1.13137271601592,"All","lattice"
2.06214544005231,"All","lattice"
1.20857056884601,"All","lattice"
0.17238834109271,"All","lattice"
1.34889086115877,"All","lattice"
3.50784790651566,"All","lattice"
2.66703968394798,"All","lattice"
1.50791526328394,"All","lattice"
4.14171771570171,"All","lattice"
1.82956016959937,"All","lattice"
1.86134212541607,"All","lattice"
0.564233105191615,"All","lattice"
1.47668633255297,"All","lattice"
1.60650254856687,"All","lattice"
1.08163598263149,"All","lattice"
1.6628553235449,"All","lattice"
3.856289753246,"All","lattice"
0.778811525934917,"All","lattice"
1.75677098741821,"All","lattice"
1.51939166569501,"All","lattice"
1.35034927393734,"All","lattice"
4.90135238833389,"All","lattice"
1.08219332626604,"All","lattice"
1.60863926528463,"All","lattice"
0.323036050708102,"All","lattice"
4.27683107203679,"All","lattice"
3.58654365349732,"All","lattice"
2.44519635874933,"All","lattice"
3.28632817248177,"All","lattice"
2.77984241792142,"All","lattice"
2.21797669226993,"All","lattice"
0.589395986183562,"All","lattice"
4.01701404876046,"All","lattice"
0.531934416822148,"All","lattice"
4.06554906028651,"All","lattice"
2.23531352745768,"All","lattice"
0.326769990861238,"All","lattice"
1.13404898025816,"All","lattice"
1.04407336542089,"All","lattice"
1.20644612197265,"All","lattice"
1.94549523688432,"All","lattice"
1.50992185666402,"All","lattice"
2.70147149669416,"All","lattice"
2.06055792309936,"All","lattice"
0.238697605634844,"All","lattice"
1.63192491907125,"All","lattice"
1.42387529691174,"All","lattice"
0.0681170899212179,"All","lattice"
0.312689140181431,"All","lattice"
2.17489951557514,"All","lattice"
4.98055298179897,"All","lattice"
1.45779192986213,"All","lattice"
0.140969944204901,"All","lattice"
4.07879928700506,"All","lattice"
1.8656574820684,"All","lattice"
3.34185644751804,"All","lattice"
0.955598634362112,"All","lattice"
0.359438274026855,"All","lattice"
1.53390666786984,"All","lattice"
1.39011710906439,"All","lattice"
2.13760162723792,"All","lattice"
1.8890470062786,"All","lattice"
2.17292298806972,"All","lattice"
0.988586599719275,"All","lattice"
1.96850387252245,"All","lattice"
0.660690231685755,"All","lattice"
0.103026508029432,"All","lattice"
2.17755795890045,"All","lattice"
0.945655236191596,"All","lattice"
1.44125448981642,"All","lattice"
3.26011840308992,"All","lattice"
3.3015054396207,"All","lattice"
3.35749704695807,"All","lattice"
0.847519262947882,"All","lattice"
0.599005491335369,"All","lattice"
3.45115868880159,"All","lattice"
1.5718406155286,"All","lattice"
0.351558755511657,"All","lattice"
2.77110570332524,"All","lattice"
2.82475025755033,"All","lattice"
1.37221929784078,"All","lattice"
1.88745961430384,"All","lattice"
0.136005713135726,"All","lattice"
1.19532823940012,"All","lattice"
0.683918422257319,"All","lattice"
1.84772997283347,"All","lattice"
1.35084887559088,"All","lattice"
1.62139285536891,"All","lattice"
1.01390760150488,"All","lattice"
1.75342860744999,"All","lattice"
3.36486157805185,"All","lattice"
0.21931044344301,"All","lattice"
1.90051174062276,"All","lattice"
0.0483760105295936,"All","lattice"
0.644170913965131,"All","lattice"
0.451768843364544,"All","lattice"
1.94703392685647,"All","lattice"
0.966311687764584,"All","lattice"
1.24138264536444,"All","lattice"
1.49546215969652,"All","lattice"
0.389228026441502,"All","lattice"
0.243146087950967,"All","lattice"
0.952466879444153,"All","lattice"
0.0915377112440759,"All","lattice"
1.19653985779412,"All","lattice"
3.75545569747862,"All","lattice"
0.63100342640594,"All","lattice"
1.33811428091705,"All","lattice"
0.678721166128992,"All","lattice"
0.0469504487268061,"All","lattice"
1.37198201099434,"All","lattice"
2.09695117270471,"All","lattice"
3.88123115732569,"All","lattice"
1.17032504556954,"All","lattice"
1.64039375040347,"All","lattice"
1.06298220584366,"All","lattice"
0.281693454388223,"All","lattice"
0.344780450202251,"All","lattice"
2.07418881048182,"All","lattice"
0.569899552548788,"All","lattice"
2.54600442418837,"All","lattice"
0.325148111927231,"All","lattice"
3.26499018063278,"All","lattice"
0.205868368972438,"All","lattice"
1.48277541209914,"All","lattice"
0.10180223129588,"All","lattice"
4.57672635043879,"All","lattice"
3.22649076828352,"All","lattice"
2.52699224970151,"All","lattice"
1.46098039899357,"All","lattice"
1.07216450783947,"All","lattice"
1.44374000250635,"All","lattice"
1.58285251859653,"All","lattice"
1.47199672912656,"All","lattice"
1.25943146656851,"All","lattice"
0.794877366676277,"All","lattice"
0.966930497168072,"All","lattice"
2.26220290251705,"All","lattice"
0.397384014423484,"All","lattice"
1.38272319848983,"All","lattice"
0.422733862225412,"All","lattice"
4.72585377428663,"All","lattice"
0.301934801936,"All","lattice"
1.34481018484545,"All","lattice"
2.86542243186435,"All","lattice"
1.35725842223069,"All","lattice"
0.247213495303021,"All","lattice"
1.89217476502957,"All","lattice"
0.566151892065715,"All","lattice"
3.75995253565992,"All","lattice"
0.773306526625341,"All","lattice"
0.639021822016515,"All","lattice"
0.880676407039574,"All","lattice"
3.83333212330362,"All","lattice"
0.182239453166599,"All","lattice"
1.19137782591306,"All","lattice"
2.92571943056767,"All","lattice"
0.386425093240675,"All","lattice"
1.86165217610641,"All","lattice"
1.42564181693075,"All","lattice"
1.21667079165316,"All","lattice"
1.97392940472867,"All","lattice"
0.0547401844358631,"All","lattice"
4.70423336932984,"All","lattice"
1.14767102144442,"All","lattice"
2.73533701758295,"All","lattice"
1.56203172375417,"All","lattice"
1.19604644976152,"All","lattice"
1.8394253505484,"All","lattice"
3.32534799750479,"All","lattice"
2.17577559408443,"All","lattice"
0.975983050491515,"All","lattice"
1.40330587743883,"All","lattice"
1.14262656624992,"All","lattice"
0.547474972007918,"All","lattice"
1.61530276131357,"All","lattice"
0.0574006028176532,"All","lattice"
1.06711060548646,"All","lattice"
4.28459137207589,"All","lattice"
0.10384606792001,"All","lattice"
0.703450972249336,"All","lattice"
0.52855278339253,"All","lattice"
1.56815281811536,"All","lattice"
0.962231022957195,"All","lattice"
0.426856611843249,"All","lattice"
0.534540404947241,"All","lattice"
2.01530655076193,"All","lattice"
1.41086655210627,"All","lattice"
2.91638627550456,"All","lattice"
1.38230779282525,"All","lattice"
3.19609971036758,"All","lattice"
3.42097698698884,"All","lattice"
0.524010545897891,"All","lattice"
0.644909197852061,"All","lattice"
3.57743143390878,"All","lattice"
1.20406939356498,"All","lattice"
0.58555282939453,"All","lattice"
0.556365607084132,"All","lattice"
1.30953817760859,"All","lattice"
0.956390091044326,"All","lattice"
2.96521523683685,"All","lattice"
2.21189726362275,"All","lattice"
0.723039076139516,"All","lattice"
2.64753302283782,"All","lattice"
0.589733557087824,"All","lattice"
0.581384404140933,"All","lattice"
0.450226877925345,"All","lattice"
1.67539991103724,"All","lattice"
0.973966454176501,"All","lattice"
1.23113238196316,"All","lattice"
1.15463993503445,"All","lattice"
0.896871389453432,"All","lattice"
0.827064726286729,"All","lattice"
0.3595800066212,"All","lattice"
0.772183181601792,"All","lattice"
1.63908564573143,"All","lattice"
1.17466840982719,"All","lattice"
0.325775603374802,"All","lattice"
0.429919039864909,"All","lattice"
0.382771849578572,"All","lattice"
2.19909059073608,"All","lattice"
2.11747061037225,"All","lattice"
0.831923353995061,"All","lattice"
2.71061246713031,"All","lattice"
4.99878607603557,"All","lattice"
1.22087691742834,"All","lattice"
0.485622614856758,"All","lattice"
0.530243607683244,"All","lattice"
0.303632907550055,"All","lattice"
1.53074225205413,"All","lattice"
2.75474112480764,"All","lattice"
2.09369129475757,"All","lattice"
1.95753573291822,"All","lattice"
1.83094613554024,"All","lattice"
2.94876102596963,"All","lattice"
1.69578540178086,"All","lattice"
0.317649583963435,"All","lattice"
2.47741276259312,"All","lattice"
1.562918277313,"All","lattice"
0.780893113473278,"All","lattice"
0.312739405969992,"All","lattice"
1.80123579932266,"All","lattice"
0.287887790306866,"All","lattice"
1.29300557302196,"All","lattice"
0.632901239347269,"All","lattice"
1.44621459378748,"All","lattice"
2.88263018917097,"All","lattice"
3.26136197882425,"All","lattice"
0.988343563556406,"All","lattice"
0.111589796682335,"All","lattice"
3.33574112142399,"All","lattice"
0.743632800226252,"All","lattice"
2.05866079810093,"All","lattice"
2.31097425755207,"All","lattice"
0.980767880247623,"All","lattice"
1.32696260783015,"All","lattice"
2.41672589641669,"All","lattice"
2.65136231128175,"All","lattice"
1.09660447085899,"All","lattice"
2.5558989399826,"All","lattice"
0.756518661270105,"All","lattice"
0.356793831338613,"All","lattice"
1.35949569916786,"All","lattice"
0.155959510017826,"All","lattice"
0.493693862314715,"All","lattice"
1.8329072092717,"All","lattice"
1.12474112695041,"All","lattice"
0.509013366076053,"All","lattice"
1.05998245438558,"All","lattice"
1.82423696598921,"All","lattice"
1.50052680985118,"All","lattice"
4.51078535477524,"All","lattice"
0.76610703740735,"All","lattice"
0.83317832993749,"All","lattice"
1.29940890865886,"All","lattice"
3.38668660090628,"All","lattice"
0.645764474523739,"All","lattice"
3.37809733572769,"All","lattice"
2.57036757498762,"All","lattice"
2.32825571881374,"All","lattice"
0.142666435639825,"All","lattice"
0.621494104191843,"All","lattice"
1.14578960357815,"All","lattice"
3.72753256549553,"All","lattice"
0.646544850226881,"All","lattice"
1.34744185264402,"All","lattice"
0.183634543073263,"All","lattice"
1.45549018093722,"All","lattice"
2.61986927800938,"All","lattice"
5.4473519756543,"All","lattice"
2.3838486089634,"All","lattice"
0.0898205682447587,"All","lattice"
0.351366527940012,"All","lattice"
0.382986937416844,"All","lattice"
0.725255370468117,"All","lattice"
0.507850205439365,"All","lattice"
0.397333846291294,"All","lattice"
0.439823506215953,"All","lattice"
2.14911215478647,"All","lattice"
2.9942533183798,"All","lattice"
0.946099311770953,"All","lattice"
2.68481660940952,"All","lattice"
3.86731309493611,"All","lattice"
0.476383045512336,"All","lattice"
0.139961432638119,"All","lattice"
0.428977018163319,"All","lattice"
0.29092685941047,"All","lattice"
1.34347883272715,"All","lattice"
0.43406558622932,"All","lattice"
2.70809326641949,"All","lattice"
0.596422406466074,"All","lattice"
2.43643765133125,"All","lattice"
1.26557364309614,"All","lattice"
1.01125747735035,"All","lattice"
1.60587661251871,"All","lattice"
0.397308116593723,"All","lattice"
1.54467475597443,"All","lattice"
0.0194637611908194,"All","lattice"
0.129563101874201,"All","lattice"
1.05953514697411,"All","lattice"
1.6644143096835,"All","lattice"
1.78044437563183,"All","lattice"
1.65495714149716,"All","lattice"
2.62211846383464,"All","lattice"
1.94346177821859,"All","lattice"
2.17859600703072,"All","lattice"
0.0725003341907453,"All","lattice"
0.24641950788214,"All","lattice"
1.00361578874402,"All","lattice"
0.186879738069874,"All","lattice"
0.605386547824104,"All","lattice"
2.77626856120792,"All","lattice"
0.749729350236715,"All","lattice"
0.728484112099752,"All","lattice"
1.23615852572557,"All","lattice"
4.23165635750361,"All","lattice"
1.72028400056202,"All","lattice"
2.15314783543408,"All","lattice"
0.310978551313291,"All","lattice"
2.08311420163646,"All","lattice"
2.01514308326627,"All","lattice"
1.60885140481527,"All","lattice"
0.522322482796829,"All","lattice"
2.16190644870548,"All","lattice"
2.16903521233108,"All","lattice"
1.37395155888252,"All","lattice"
1.15706703783211,"All","lattice"
2.87684631695582,"All","lattice"
2.15399724682417,"All","lattice"
0.679427829783394,"All","lattice"
1.48676855113338,"All","lattice"
0.552112075882859,"All","lattice"
2.45876593283997,"All","lattice"
3.09253775556042,"All","lattice"
1.30020501069219,"All","lattice"
1.51224469614844,"All","lattice"
1.20660938471622,"All","lattice"
0.925113588518138,"All","lattice"
0.353564185621645,"All","lattice"
3.50591561569101,"All","lattice"
0.289051041842295,"All","lattice"
0.241364921200888,"All","lattice"
0.758424610135468,"All","lattice"
0.917284587787566,"All","lattice"
0.984034359851434,"All","lattice"
1.37841154616553,"All","lattice"
0.938011271599324,"All","lattice"
0.339815663206675,"All","lattice"
1.35323331381207,"All","lattice"
2.34185458922829,"All","lattice"
1.93768602482459,"All","lattice"
4.2092095954995,"All","lattice"
1.74440760622794,"All","lattice"
1.15832277133385,"All","lattice"
0.822755946774441,"All","lattice"
1.77543251120956,"All","lattice"
1.17088191335994,"All","lattice"
1.98506592427901,"All","lattice"
0.563529086542998,"All","lattice"
0.718020210568526,"All","lattice"
1.81345861301594,"All","lattice"
0.412314231705569,"All","lattice"
1.16492413016886,"All","lattice"
1.52662520112117,"All","lattice"
0.0868355835536875,"All","lattice"
0.583785206796071,"All","lattice"
0.702389169392339,"All","lattice"
1.06560078602402,"All","lattice"
1.40826782960458,"All","lattice"
1.9049908558287,"All","lattice"
0.120164721305369,"All","lattice"
0.401794324376272,"All","lattice"
1.57738022046173,"All","lattice"
0.535967085075983,"All","lattice"
2.25695121429488,"All","lattice"
2.0637500052552,"All","lattice"
2.6154684480705,"All","lattice"
0.853171504693287,"All","lattice"
1.34312286943406,"All","lattice"
2.08542435846123,"All","lattice"
1.27647448337306,"All","lattice"
1.11512377648713,"All","lattice"
1.90655433322575,"All","lattice"
1.4369454964422,"All","lattice"
0.85265964249675,"All","lattice"
0.530129353585239,"All","lattice"
1.36694663764618,"All","lattice"
2.05143090590473,"All","lattice"
2.07626497839369,"All","lattice"
2.19448533826667,"All","lattice"
1.17760441392942,"All","lattice"
0.344506644831147,"All","lattice"
1.94795471520585,"All","lattice"
2.0904837278997,"All","lattice"
3.0854084211236,"All","lattice"
0.142393359357658,"All","lattice"
1.19703449902748,"All","lattice"
0.267750294824885,"All","lattice"
2.74275984104723,"All","lattice"
1.60687033902939,"All","lattice"
0.213412403780539,"All","lattice"
0.968451912354778,"All","lattice"
1.33072375619146,"All","lattice"
1.84170261662942,"All","lattice"
0.161048736237129,"All","lattice"
1.56921913297548,"All","lattice"
1.38954842452246,"All","lattice"
1.79583861161882,"All","lattice"
1.39054756308187,"All","lattice"
1.41745894872665,"All","lattice"
0.658096098980808,"All","lattice"
1.83233751176965,"All","lattice"
0.100592949113753,"All","lattice"
1.30506634073053,"All","lattice"
0.773682589360783,"All","lattice"
0.827701984597194,"All","lattice"
0.831805005640399,"All","lattice"
2.1879456912998,"All","lattice"
0.502572726710398,"All","lattice"
0.447118742309628,"All","lattice"
1.46490126201242,"All","lattice"
1.29483020138848,"All","lattice"
2.41479227797342,"All","lattice"
0.55758735855063,"All","lattice"
1.23864261648272,"All","lattice"
0.427110303253574,"All","lattice"
3.3541587531341,"All","lattice"
2.09454924850778,"All","lattice"
0.879873611518241,"All","lattice"
4.28657371498426,"All","lattice"
1.94604123199157,"All","lattice"
1.40552840654077,"All","lattice"
0.410267290507711,"All","lattice"
1.6659171662244,"All","lattice"
0.704423781988015,"All","lattice"
0.073142604764253,"All","lattice"
0.456452048478106,"All","lattice"
1.16671291891455,"All","lattice"
2.97579356228726,"All","lattice"
5.71974709513653,"All","lattice"
0.801927997326243,"All","lattice"
0.472518636510278,"All","lattice"
1.56906026944327,"All","lattice"
2.00914649045043,"All","lattice"
0.182319159033445,"All","lattice"
1.15424034902706,"All","lattice"
0.238148993135851,"All","lattice"
0.404806131913902,"All","lattice"
3.15998523631169,"All","lattice"
0.880038184407432,"All","lattice"
0.906446115006915,"All","lattice"
2.93777190559095,"All","lattice"
1.8517689354881,"All","lattice"
3.27397121139142,"All","lattice"
1.77686733800516,"All","lattice"
1.94502237511075,"All","lattice"
0.0990495570505531,"All","lattice"
1.98948567705362,"All","lattice"
0.951013752599772,"All","lattice"
1.47430841634006,"All","lattice"
0.0694158694651825,"All","lattice"
2.32283107055233,"All","lattice"
2.79021676168088,"All","lattice"
2.98575144375558,"All","lattice"
1.75899941566903,"All","lattice"
3.04485743391246,"All","lattice"
1.45168883465019,"All","lattice"
1.5612926326209,"All","lattice"
1.36248613379004,"All","lattice"
3.74233727314497,"All","lattice"
2.20435697338533,"All","lattice"
3.02275592927231,"All","lattice"
1.20922542238452,"All","lattice"
4.20327500620036,"All","lattice"
0.123947261426518,"All","lattice"
2.62475591044064,"All","lattice"
0.740392348905808,"All","lattice"
0.29717049787429,"All","lattice"
0.733064550587988,"All","lattice"
0.722394038107755,"All","lattice"
3.82820427377227,"All","lattice"
1.04789401752693,"All","lattice"
0.398430547726984,"All","lattice"
2.03260329455249,"All","lattice"
0.199466812460802,"All","lattice"
0.187465490133064,"All","lattice"
2.48025994265262,"All","lattice"
1.21862624052574,"All","lattice"
3.19515268091477,"All","lattice"
0.57095606626796,"All","lattice"
0.747320488412437,"All","lattice"
2.73087256108225,"All","lattice"
4.26194693552337,"All","lattice"
1.73787135787194,"All","lattice"
1.05606185048273,"All","lattice"
2.8499322993781,"All","lattice"
1.51938536818103,"All","lattice"
4.36800737498375,"All","lattice"
2.50241633003447,"All","lattice"
0.457838501015239,"All","lattice"
2.39733273488911,"All","lattice"
1.24431558570844,"All","lattice"
1.92465166893923,"All","lattice"
4.25467332779384,"All","lattice"
2.05933403898169,"All","lattice"
1.98033843824159,"All","lattice"
3.2855711693706,"All","lattice"
0.937682954824544,"All","lattice"
1.66581941018608,"All","lattice"
1.55287938080684,"All","lattice"
3.04583247566191,"All","lattice"
3.25272423105312,"All","lattice"
1.4021206364808,"All","lattice"
2.18295508884688,"All","lattice"
4.42499113770119,"All","lattice"
0.0906683151854027,"All","lattice"
1.45248706966586,"All","lattice"
1.8869652891069,"All","lattice"
2.36560007211589,"All","lattice"
1.18052361130619,"All","lattice"
2.90979129601474,"All","lattice"
1.41612729406072,"All","lattice"
0.752546674596226,"All","lattice"
1.32003268397387,"All","lattice"
0.95755529652101,"All","lattice"
1.89830363709976,"All","lattice"
1.014092252134,"All","lattice"
0.213932192278746,"All","lattice"
2.67308753356143,"All","lattice"
2.03091964007064,"All","lattice"
0.931373860122672,"All","lattice"
3.25385912309945,"All","lattice"
2.0892307047856,"All","lattice"
0.702814946503924,"All","lattice"
0.947995308931699,"All","lattice"
2.77394785037906,"All","lattice"
2.08863137153733,"All","lattice"
